ds,pp,pt,m,val,rank
adult,fairsmote,random,aod-race,0.043353559781972,1.0
adult,fairsmote,random,aod-race,0.042138488744391,1.0
adult,fairsmote,random,aod-race,0.039438610555851,1.0
adult,fairsmote,random,aod-race,0.0050178979839,1.0
adult,fairsmote,random,aod-race,0.045728282983598,1.0
adult,fairsmote,random,aod-race,0.026219408117156,1.0
adult,fairsmote,random,aod-race,0.034285735532882,1.0
adult,fairsmote,random,aod-race,0.000329692776352,1.0
adult,fairsmote,random,aod-race,0.007871635723623,1.0
adult,fairsmote,random,aod-race,0.052770868553986,1.0
adult,fairsmote,random,aod-race,0.009152414485616,1.0
adult,fairsmote,random,aod-race,0.05130905911796,1.0
adult,fairsmote,random,aod-race,0.043503515141256,1.0
adult,fairsmote,random,aod-race,0.03268709558954,1.0
adult,fairsmote,random,aod-race,0.022651282458749,1.0
adult,fairsmote,random,aod-race,0.042111737667086,1.0
adult,fairsmote,random,aod-race,0.031402323662427,1.0
adult,fairsmote,random,aod-race,0.044581786776968,1.0
adult,fairsmote,random,aod-race,0.016369147758587,1.0
adult,fairsmote,random,aod-race,0.003464223972764,1.0
adult,fairsmote,random,aod-race,0.032866224011423,1.0
adult,fairsmote,random,aod-race,0.016588122437708,1.0
adult,fairsmote,random,aod-race,0.064756000019453,1.0
adult,fairsmote,random,aod-race,0.008553965929107,1.0
adult,fairsmote,random,aod-race,0.026191752626434,1.0
adult,fairsmote,random,aod-race,0.015684069088884,1.0
adult,fairsmote,random,aod-race,0.003326807542221,1.0
adult,fairsmote,random,aod-race,0.012025382422075,1.0
adult,fairsmote,random,aod-race,0.061255378512286,1.0
adult,fairsmote,random,aod-race,0.019920430196898,1.0
adult,fairsmote,random,aod-race,0.042109464355689,1.0
adult,fairsmote,random,aod-race,0.004652195166573,1.0
adult,fairsmote,random,aod-race,0.020935293722654,1.0
adult,fairsmote,random,aod-race,0.025667158733544,1.0
adult,fairsmote,random,aod-race,0.070050889217232,1.0
adult,fairsmote,random,aod-race,0.053051494279718,1.0
adult,fairsmote,random,aod-race,0.005987355846348,1.0
adult,fairsmote,random,aod-race,0.007916585009424,1.0
adult,fairsmote,random,aod-race,0.008372820611128,1.0
adult,fairsmote,random,aod-race,0.037952171108205,1.0
adult,fairsmote,random,aod-race,0.042812575405358,1.0
adult,fairsmote,random,aod-race,0.030832328491878,1.0
adult,fairsmote,random,aod-race,0.002867432773087,1.0
adult,fairsmote,random,aod-race,0.012017277623223,1.0
adult,fairsmote,random,aod-race,0.044156171848374,1.0
adult,fairsmote,random,aod-race,0.047613642750843,1.0
adult,fairsmote,random,aod-race,0.017743882995376,1.0
adult,fairsmote,random,aod-race,0.044999965438947,1.0
adult,fairsmote,random,aod-race,0.039575932520523,1.0
adult,fairsmote,random,aod-race,0.053191507391269,1.0
adult,fairsmote,random,aod-sex,0.045119612035704,1.0
adult,fairsmote,random,aod-sex,0.052536046526156,1.0
adult,fairsmote,random,aod-sex,0.072801326261955,1.0
adult,fairsmote,random,aod-sex,0.040028395434323,1.0
adult,fairsmote,random,aod-sex,0.045112467869552,1.0
adult,fairsmote,random,aod-sex,0.060147039430321,1.0
adult,fairsmote,random,aod-sex,0.077306505114745,1.0
adult,fairsmote,random,aod-sex,0.042275566642685,1.0
adult,fairsmote,random,aod-sex,0.073781525832204,1.0
adult,fairsmote,random,aod-sex,0.064090180817911,1.0
adult,fairsmote,random,aod-sex,0.091700694889812,1.0
adult,fairsmote,random,aod-sex,0.08353685470487,1.0
adult,fairsmote,random,aod-sex,0.055851317885886,1.0
adult,fairsmote,random,aod-sex,0.019273081836368,1.0
adult,fairsmote,random,aod-sex,0.073686935860489,1.0
adult,fairsmote,random,aod-sex,0.055023977171473,1.0
adult,fairsmote,random,aod-sex,0.055190087490651,1.0
adult,fairsmote,random,aod-sex,0.072920209132282,1.0
adult,fairsmote,random,aod-sex,0.048500209487744,1.0
adult,fairsmote,random,aod-sex,0.010633153021511,1.0
adult,fairsmote,random,aod-sex,0.077762193606258,1.0
adult,fairsmote,random,aod-sex,0.064812614338597,1.0
adult,fairsmote,random,aod-sex,0.061159427952272,1.0
adult,fairsmote,random,aod-sex,0.027522058759923,1.0
adult,fairsmote,random,aod-sex,0.040016621037221,1.0
adult,fairsmote,random,aod-sex,0.100089450838724,1.0
adult,fairsmote,random,aod-sex,0.053206080282017,1.0
adult,fairsmote,random,aod-sex,0.082144223227861,1.0
adult,fairsmote,random,aod-sex,0.065841902046903,1.0
adult,fairsmote,random,aod-sex,0.022955488750975,1.0
adult,fairsmote,random,aod-sex,0.075045787293824,1.0
adult,fairsmote,random,aod-sex,0.048855331955293,1.0
adult,fairsmote,random,aod-sex,0.006434550886039,1.0
adult,fairsmote,random,aod-sex,0.062175104740476,1.0
adult,fairsmote,random,aod-sex,0.072839942327486,1.0
adult,fairsmote,random,aod-sex,0.085260333837587,1.0
adult,fairsmote,random,aod-sex,0.037344179814204,1.0
adult,fairsmote,random,aod-sex,0.043519783762647,1.0
adult,fairsmote,random,aod-sex,0.027729252777991,1.0
adult,fairsmote,random,aod-sex,0.072765783119964,1.0
adult,fairsmote,random,aod-sex,0.088560667360278,1.0
adult,fairsmote,random,aod-sex,0.073984578790124,1.0
adult,fairsmote,random,aod-sex,0.05785401572695,1.0
adult,fairsmote,random,aod-sex,0.054517316405992,1.0
adult,fairsmote,random,aod-sex,0.018339394306035,1.0
adult,fairsmote,random,aod-sex,0.089967884117682,1.0
adult,fairsmote,random,aod-sex,0.097029165598839,1.0
adult,fairsmote,random,aod-sex,0.046736252958679,1.0
adult,fairsmote,random,aod-sex,0.007263615491282,1.0
adult,fairsmote,random,aod-sex,0.075739676321365,1.0
adult,fairsmote,random,d2h1,0.353940367781059,3.0
adult,fairsmote,random,d2h1,0.345675194376716,3.0
adult,fairsmote,random,d2h1,0.361185475828155,3.0
adult,fairsmote,random,d2h1,0.353817803591464,3.0
adult,fairsmote,random,d2h1,0.348522640529167,3.0
adult,fairsmote,random,d2h1,0.350457422666932,3.0
adult,fairsmote,random,d2h1,0.336706055516758,3.0
adult,fairsmote,random,d2h1,0.358095917089783,3.0
adult,fairsmote,random,d2h1,0.348360689560963,3.0
adult,fairsmote,random,d2h1,0.339148278257355,3.0
adult,fairsmote,random,d2h1,0.34431208303112,3.0
adult,fairsmote,random,d2h1,0.356056081157542,3.0
adult,fairsmote,random,d2h1,0.347813449115366,3.0
adult,fairsmote,random,d2h1,0.354645118700225,3.0
adult,fairsmote,random,d2h1,0.347742423794065,3.0
adult,fairsmote,random,d2h1,0.350517882311712,3.0
adult,fairsmote,random,d2h1,0.354377126144301,3.0
adult,fairsmote,random,d2h1,0.348991819146493,3.0
adult,fairsmote,random,d2h1,0.345471147847802,3.0
adult,fairsmote,random,d2h1,0.351669894431469,3.0
adult,fairsmote,random,d2h1,0.352977051892303,3.0
adult,fairsmote,random,d2h1,0.365765370279568,3.0
adult,fairsmote,random,d2h1,0.36032555313603,3.0
adult,fairsmote,random,d2h1,0.33968041603611,3.0
adult,fairsmote,random,d2h1,0.341252729037721,3.0
adult,fairsmote,random,d2h1,0.347396644350795,3.0
adult,fairsmote,random,d2h1,0.343837637186235,3.0
adult,fairsmote,random,d2h1,0.336387900671699,3.0
adult,fairsmote,random,d2h1,0.352407941539114,3.0
adult,fairsmote,random,d2h1,0.360503162376169,3.0
adult,fairsmote,random,d2h1,0.338114747128546,3.0
adult,fairsmote,random,d2h1,0.347170996546778,3.0
adult,fairsmote,random,d2h1,0.358716668589436,3.0
adult,fairsmote,random,d2h1,0.353854616457405,3.0
adult,fairsmote,random,d2h1,0.340308151970105,3.0
adult,fairsmote,random,d2h1,0.354424624930056,3.0
adult,fairsmote,random,d2h1,0.361719043682718,3.0
adult,fairsmote,random,d2h1,0.347574114561691,3.0
adult,fairsmote,random,d2h1,0.356370659001704,3.0
adult,fairsmote,random,d2h1,0.337204750825322,3.0
adult,fairsmote,random,d2h1,0.346044990026011,3.0
adult,fairsmote,random,d2h1,0.343048392407294,3.0
adult,fairsmote,random,d2h1,0.35286804758606,3.0
adult,fairsmote,random,d2h1,0.344968600561664,3.0
adult,fairsmote,random,d2h1,0.365972483440631,3.0
adult,fairsmote,random,d2h1,0.340632570667429,3.0
adult,fairsmote,random,d2h1,0.348232431006942,3.0
adult,fairsmote,random,d2h1,0.34701637045011,3.0
adult,fairsmote,random,d2h1,0.355359748915375,3.0
adult,fairsmote,random,d2h1,0.349363487432149,3.0
adult,fairsmote,random,d2h2,0.152889296565,1.0
adult,fairsmote,random,d2h2,0.157599593408053,1.0
adult,fairsmote,random,d2h2,0.180352485080094,1.0
adult,fairsmote,random,d2h2,0.148846908016382,1.0
adult,fairsmote,random,d2h2,0.163578171147125,1.0
adult,fairsmote,random,d2h2,0.172969291810753,1.0
adult,fairsmote,random,d2h2,0.173301331831491,1.0
adult,fairsmote,random,d2h2,0.136491432647257,1.0
adult,fairsmote,random,d2h2,0.167484952328811,1.0
adult,fairsmote,random,d2h2,0.193706242026702,1.0
adult,fairsmote,random,d2h2,0.17835725977922,1.0
adult,fairsmote,random,d2h2,0.191750853126791,1.0
adult,fairsmote,random,d2h2,0.161035136591362,1.0
adult,fairsmote,random,d2h2,0.141399365665809,1.0
adult,fairsmote,random,d2h2,0.170179068848249,1.0
adult,fairsmote,random,d2h2,0.155332408889509,1.0
adult,fairsmote,random,d2h2,0.169370686142661,1.0
adult,fairsmote,random,d2h2,0.17958341317001,1.0
adult,fairsmote,random,d2h2,0.162446280368161,1.0
adult,fairsmote,random,d2h2,0.140583288583466,1.0
adult,fairsmote,random,d2h2,0.174796861535849,1.0
adult,fairsmote,random,d2h2,0.143098390014494,1.0
adult,fairsmote,random,d2h2,0.176683690167424,1.0
adult,fairsmote,random,d2h2,0.151829614369724,1.0
adult,fairsmote,random,d2h2,0.143027608647472,1.0
adult,fairsmote,random,d2h2,0.192586000860356,1.0
adult,fairsmote,random,d2h2,0.171023082304442,1.0
adult,fairsmote,random,d2h2,0.182334230665936,1.0
adult,fairsmote,random,d2h2,0.185422479926672,1.0
adult,fairsmote,random,d2h2,0.12259378925855,1.0
adult,fairsmote,random,d2h2,0.178965501243678,1.0
adult,fairsmote,random,d2h2,0.161438130973307,1.0
adult,fairsmote,random,d2h2,0.127195592349435,1.0
adult,fairsmote,random,d2h2,0.162640706377492,1.0
adult,fairsmote,random,d2h2,0.185260854237553,1.0
adult,fairsmote,random,d2h2,0.195350138234068,1.0
adult,fairsmote,random,d2h2,0.128666616423299,1.0
adult,fairsmote,random,d2h2,0.151909766855211,1.0
adult,fairsmote,random,d2h2,0.123960604783843,1.0
adult,fairsmote,random,d2h2,0.177754236585278,1.0
adult,fairsmote,random,d2h2,0.192526593052251,1.0
adult,fairsmote,random,d2h2,0.180533445351129,1.0
adult,fairsmote,random,d2h2,0.157835435154807,1.0
adult,fairsmote,random,d2h2,0.155814087822434,1.0
adult,fairsmote,random,d2h2,0.118832018063555,1.0
adult,fairsmote,random,d2h2,0.191838366901751,1.0
adult,fairsmote,random,d2h2,0.180177472676726,1.0
adult,fairsmote,random,d2h2,0.167665093321831,1.0
adult,fairsmote,random,d2h2,0.104985672733517,1.0
adult,fairsmote,random,d2h2,0.193304772394315,1.0
adult,fairsmote,random,d2h3,0.229104858372968,1.0
adult,fairsmote,random,d2h3,0.227775214764368,1.0
adult,fairsmote,random,d2h3,0.245980542282529,1.0
adult,fairsmote,random,d2h3,0.227140952590728,1.0
adult,fairsmote,random,d2h3,0.23198680759968,1.0
adult,fairsmote,random,d2h3,0.237616945569444,1.0
adult,fairsmote,random,d2h3,0.232043312987699,1.0
adult,fairsmote,random,d2h3,0.223483757033049,1.0
adult,fairsmote,random,d2h3,0.23390058521447,1.0
adult,fairsmote,random,d2h3,0.244263806537813,1.0
adult,fairsmote,random,d2h3,0.237894989325188,1.0
adult,fairsmote,random,d2h3,0.249969659368262,1.0
adult,fairsmote,random,d2h3,0.230406462848359,1.0
adult,fairsmote,random,d2h3,0.224090295413401,1.0
adult,fairsmote,random,d2h3,0.235024060769053,1.0
adult,fairsmote,random,d2h3,0.228775110377501,1.0
adult,fairsmote,random,d2h3,0.237426211602308,1.0
adult,fairsmote,random,d2h3,0.240488072496422,1.0
adult,fairsmote,random,d2h3,0.230106993132018,1.0
adult,fairsmote,random,d2h3,0.222377328765961,1.0
adult,fairsmote,random,d2h3,0.239629270910319,1.0
adult,fairsmote,random,d2h3,0.229892632801613,1.0
adult,fairsmote,random,d2h3,0.243707857995553,1.0
adult,fairsmote,random,d2h3,0.222333960221756,1.0
adult,fairsmote,random,d2h3,0.218825218685225,1.0
adult,fairsmote,random,d2h3,0.246928473058585,1.0
adult,fairsmote,random,d2h3,0.233817118674338,1.0
adult,fairsmote,random,d2h3,0.236806882682107,1.0
adult,fairsmote,random,d2h3,0.245033582197116,1.0
adult,fairsmote,random,d2h3,0.218786016133927,1.0
adult,fairsmote,random,d2h3,0.235671204868322,1.0
adult,fairsmote,random,d2h3,0.230331051298944,1.0
adult,fairsmote,random,d2h3,0.219820995426936,1.0
adult,fairsmote,random,d2h3,0.233814998917423,1.0
adult,fairsmote,random,d2h3,0.240008094255993,1.0
adult,fairsmote,random,d2h3,0.251294366958061,1.0
adult,fairsmote,random,d2h3,0.221829028125775,1.0
adult,fairsmote,random,d2h3,0.225831294983259,1.0
adult,fairsmote,random,d2h3,0.217397348809731,1.0
adult,fairsmote,random,d2h3,0.234641651118834,1.0
adult,fairsmote,random,d2h3,0.246352452336583,1.0
adult,fairsmote,random,d2h3,0.238545001300504,1.0
adult,fairsmote,random,d2h3,0.231020048903285,1.0
adult,fairsmote,random,d2h3,0.226588620495581,1.0
adult,fairsmote,random,d2h3,0.219895091823575,1.0
adult,fairsmote,random,d2h3,0.243800530726206,1.0
adult,fairsmote,random,d2h3,0.240490944382786,1.0
adult,fairsmote,random,d2h3,0.233421335881775,1.0
adult,fairsmote,random,d2h3,0.209649728184534,1.0
adult,fairsmote,random,d2h3,0.24811960475706,1.0
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-age,,
adult,fairsmote,random,di-race,0.294105151663291,1.0
adult,fairsmote,random,di-race,0.249758950015486,1.0
adult,fairsmote,random,di-race,0.268646790142047,1.0
adult,fairsmote,random,di-race,0.237782428456676,1.0
adult,fairsmote,random,di-race,0.289041218906217,1.0
adult,fairsmote,random,di-race,0.283514038174127,1.0
adult,fairsmote,random,di-race,0.253074075065221,1.0
adult,fairsmote,random,di-race,0.170595642431437,1.0
adult,fairsmote,random,di-race,0.216548827813513,1.0
adult,fairsmote,random,di-race,0.352773566797893,1.0
adult,fairsmote,random,di-race,0.239875121423152,1.0
adult,fairsmote,random,di-race,0.327746071874855,1.0
adult,fairsmote,random,di-race,0.25670053429097,1.0
adult,fairsmote,random,di-race,0.253865928553696,1.0
adult,fairsmote,random,di-race,0.244239828930734,1.0
adult,fairsmote,random,di-race,0.254451209547315,1.0
adult,fairsmote,random,di-race,0.306606355577998,1.0
adult,fairsmote,random,di-race,0.285097091888879,1.0
adult,fairsmote,random,di-race,0.238674849201678,1.0
adult,fairsmote,random,di-race,0.229894110440185,1.0
adult,fairsmote,random,di-race,0.254541292341905,1.0
adult,fairsmote,random,di-race,0.152163288357595,1.0
adult,fairsmote,random,di-race,0.319846702178858,1.0
adult,fairsmote,random,di-race,0.242964290193689,1.0
adult,fairsmote,random,di-race,0.231426100160213,1.0
adult,fairsmote,random,di-race,0.284607924593032,1.0
adult,fairsmote,random,di-race,0.240513375537269,1.0
adult,fairsmote,random,di-race,0.246830845229014,1.0
adult,fairsmote,random,di-race,0.336513660886876,1.0
adult,fairsmote,random,di-race,0.166212583857032,1.0
adult,fairsmote,random,di-race,0.301664875257731,1.0
adult,fairsmote,random,di-race,0.239081654368279,1.0
adult,fairsmote,random,di-race,0.20224693369126,1.0
adult,fairsmote,random,di-race,0.226648692851501,1.0
adult,fairsmote,random,di-race,0.310636751608115,1.0
adult,fairsmote,random,di-race,0.313142917888286,1.0
adult,fairsmote,random,di-race,0.137625967604562,1.0
adult,fairsmote,random,di-race,0.247356288298804,1.0
adult,fairsmote,random,di-race,0.189105817408522,1.0
adult,fairsmote,random,di-race,0.29356328307707,1.0
adult,fairsmote,random,di-race,0.304520216094142,1.0
adult,fairsmote,random,di-race,0.272129304286718,1.0
adult,fairsmote,random,di-race,0.230102233194819,1.0
adult,fairsmote,random,di-race,0.214966311362527,1.0
adult,fairsmote,random,di-race,0.238049518569464,1.0
adult,fairsmote,random,di-race,0.319485223887989,1.0
adult,fairsmote,random,di-race,0.242225830169546,1.0
adult,fairsmote,random,di-race,0.267164126371724,1.0
adult,fairsmote,random,di-race,0.043431046347915,1.0
adult,fairsmote,random,di-race,0.335843724954257,1.0
adult,fairsmote,random,di-sex,0.326100156594548,1.0
adult,fairsmote,random,di-sex,0.373738575548305,1.0
adult,fairsmote,random,di-sex,0.44819124340864,1.0
adult,fairsmote,random,di-sex,0.363371514685898,1.0
adult,fairsmote,random,di-sex,0.367451736865728,1.0
adult,fairsmote,random,di-sex,0.410135342289555,1.0
adult,fairsmote,random,di-sex,0.420884192901947,1.0
adult,fairsmote,random,di-sex,0.350370354347376,1.0
adult,fairsmote,random,di-sex,0.42588566971162,1.0
adult,fairsmote,random,di-sex,0.44051724137931,1.0
adult,fairsmote,random,di-sex,0.443743650432408,1.0
adult,fairsmote,random,di-sex,0.436686563884718,1.0
adult,fairsmote,random,di-sex,0.379064234734338,1.0
adult,fairsmote,random,di-sex,0.323761133603239,1.0
adult,fairsmote,random,di-sex,0.422502424227355,1.0
adult,fairsmote,random,di-sex,0.36492553189555,1.0
adult,fairsmote,random,di-sex,0.380338257258134,1.0
adult,fairsmote,random,di-sex,0.426399265958841,1.0
adult,fairsmote,random,di-sex,0.411371621744205,1.0
adult,fairsmote,random,di-sex,0.352179835225351,1.0
adult,fairsmote,random,di-sex,0.427092456813151,1.0
