DS,Iteration,PP,DT,AS,LA,PT,PT scoring,Duration,Params,d2h1 (accuracy+precision+recall+f1),d2h2 (aod+eod+spd+di+fr)
fairness/adult_processed.csv,1,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",4.4983296394348145,"{'la__n_estimators': 68, 'la__criterion': 'gini', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.046995782404024716, 'la__max_depth': 13}",-0.9013878189241116,-0.6107530892134367
fairness/adult_processed.csv,2,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",3.9439280033111572,"{'la__n_estimators': 179, 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.010223601036952499, 'la__max_depth': 4, 'la__criterion': 'entropy'}",-0.7992884594195028,-0.6276278837618301
fairness/adult_processed.csv,2,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",3.4059906005859375,"{'la__criterion': 'entropy', 'la__max_depth': 2, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 3, 'la__n_estimators': 130}",-0.7992792428208069,-0.6017172346923245
fairness/adult_processed.csv,2,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",5.645000696182251,"{'la__criterion': 'entropy', 'la__max_depth': 2, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 3, 'la__n_estimators': 130}",-0.7992884594195028,-0.6276278837618301
fairness/adult_processed.csv,2,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",2.8989944458007812,"{'la__n_estimators': 92, 'la__criterion': 'entropy', 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.028910426582423973, 'la__max_depth': 15}",-0.9013878188950212,-0.614129906150843
fairness/adult_processed.csv,2,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.5740077495574951,"{'la__n_estimators': 92, 'la__criterion': 'entropy', 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.028910426582423973, 'la__max_depth': 15}",-0.7992884594195028,-0.6276278837618301
fairness/adult_processed.csv,2,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",4.277136325836182,"{'la__n_estimators': 196, 'la__criterion': 'entropy', 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.018810065665601956, 'la__max_depth': 17}",-0.7992884594195028,-0.6276278837618301
fairness/adult_processed.csv,2,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",4.254997253417969,"{'la__n_estimators': 196, 'la__criterion': 'entropy', 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.018810065665601956, 'la__max_depth': 17}",-0.9013878188950212,-0.614129906150843
fairness/adult_processed.csv,2,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",4.561599969863892,"{'la__n_estimators': 86, 'la__criterion': 'entropy', 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.02414424092944429, 'la__max_depth': 17}",-0.7992792428208069,-0.6017172346923245
fairness/adult_processed.csv,2,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",5.73256778717041,"{'la__n_estimators': 86, 'la__criterion': 'entropy', 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.02414424092944429, 'la__max_depth': 17}",-0.7992884594195028,-0.6276278837618301
fairness/adult_processed.csv,3,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",2.5279948711395264,"{'la__n_estimators': 121, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.0005255003712017865, 'la__max_depth': 16, 'la__criterion': 'gini'}",-0.3057286848185137,-0.4674992663480323
fairness/adult_processed.csv,3,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",14.464998722076416,"{'la__n_estimators': 121, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.0005255003712017865, 'la__max_depth': 16, 'la__criterion': 'gini'}",-0.2935109467101352,-0.46758640426679526
fairness/adult_processed.csv,3,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",6.21399450302124,"{'la__n_estimators': 121, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.0005255003712017865, 'la__max_depth': 16, 'la__criterion': 'gini'}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,3,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",2.8652780055999756,"{'la__criterion': 'entropy', 'la__max_depth': 19, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 30}",-0.799283851089855,-0.5737047019066931
fairness/adult_processed.csv,3,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",5.864986181259155,"{'la__criterion': 'entropy', 'la__max_depth': 19, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 30}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,3,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",0.8700056076049805,"{'la__n_estimators': 173, 'la__criterion': 'entropy', 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.05706040077936823, 'la__max_depth': 16}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,3,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",6.503357410430908,"{'la__n_estimators': 41, 'la__criterion': 'gini', 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.006338334770550638, 'la__max_depth': 10}",-0.5950759155375704,-0.5366563145999496
fairness/adult_processed.csv,3,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",4.357004165649414,"{'la__n_estimators': 41, 'la__criterion': 'gini', 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.006338334770550638, 'la__max_depth': 10}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,3,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",1.3834130764007568,"{'la__n_estimators': 178, 'la__criterion': 'entropy', 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.0740352453043715, 'la__max_depth': 19}",-0.799283851089855,-0.6107530892134367
fairness/adult_processed.csv,4,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",8.341376781463623,"{'la__n_estimators': 19, 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.017226570740316513, 'la__max_depth': 15, 'la__criterion': 'entropy'}",-0.6971844933995116,-0.5366563145999496
fairness/adult_processed.csv,4,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",9.715035438537598,"{'la__n_estimators': 19, 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.017226570740316513, 'la__max_depth': 15, 'la__criterion': 'entropy'}",-0.799279241064702,-0.6107530892134367
fairness/adult_processed.csv,4,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",10.006000995635986,"{'la__n_estimators': 19, 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.017226570740316513, 'la__max_depth': 15, 'la__criterion': 'entropy'}",-0.7992884611756538,-0.5737047019066931
fairness/adult_processed.csv,4,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",4.436009168624878,"{'la__criterion': 'gini', 'la__max_depth': 20, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 2, 'la__n_estimators': 190}",-0.7992884611756538,-0.5737047019066931
fairness/adult_processed.csv,4,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.0253477096557617,"{'la__criterion': 'gini', 'la__max_depth': 20, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 2, 'la__n_estimators': 190}",-0.9013878188950433,-0.6107530892134367
fairness/adult_processed.csv,4,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",2.6320643424987793,"{'la__n_estimators': 139, 'la__criterion': 'entropy', 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.057443556563663054, 'la__max_depth': 14}",-0.799279241064702,-0.6107530892134367
fairness/adult_processed.csv,4,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",6.321178674697876,"{'la__n_estimators': 139, 'la__criterion': 'entropy', 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.057443556563663054, 'la__max_depth': 14}",-0.9013878188950433,-0.6107530892134367
fairness/adult_processed.csv,4,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",6.892265796661377,"{'la__n_estimators': 124, 'la__criterion': 'entropy', 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.01484232822936064, 'la__max_depth': 11}",-0.799279241064702,-0.6107530892134367
fairness/adult_processed.csv,4,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",4.5831992626190186,"{'la__n_estimators': 124, 'la__criterion': 'entropy', 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.01484232822936064, 'la__max_depth': 11}",-0.9013878188950433,-0.6107530892134367
fairness/adult_processed.csv,4,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",5.5960023403167725,"{'la__n_estimators': 138, 'la__criterion': 'entropy', 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.242971862622903, 'la__max_depth': 12}",-0.9013878188950433,-0.6107530892134367
fairness/adult_processed.csv,5,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",12.808000326156616,"{'la__n_estimators': 67, 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.008606203984913225, 'la__max_depth': 3, 'la__criterion': 'entropy'}",-0.595071283891002,-0.5366563145999496
fairness/adult_processed.csv,5,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",4.073998928070068,"{'la__n_estimators': 67, 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.008606203984913225, 'la__max_depth': 3, 'la__criterion': 'entropy'}",-0.7992838511191742,-0.6107530892134367
fairness/adult_processed.csv,5,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",2.6230084896087646,"{'la__n_estimators': 67, 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.008606203984913225, 'la__max_depth': 3, 'la__criterion': 'entropy'}",-0.7992884827976396,-0.5213103701134452
fairness/adult_processed.csv,5,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",4.291242837905884,"{'la__criterion': 'entropy', 'la__max_depth': 18, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 2, 'la__n_estimators': 80}",-0.7992884827976396,-0.5213103701134452
fairness/adult_processed.csv,5,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.0999844074249268,"{'la__criterion': 'entropy', 'la__max_depth': 18, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 2, 'la__n_estimators': 80}",-0.7992838511191742,-0.6107530892134367
fairness/adult_processed.csv,5,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",7.349004745483398,"{'la__n_estimators': 113, 'la__criterion': 'gini', 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.006335054923371631, 'la__max_depth': 5}",-0.7992884827976396,-0.5213103701134452
fairness/adult_processed.csv,5,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",7.4870219230651855,"{'la__n_estimators': 113, 'la__criterion': 'gini', 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.006335054923371631, 'la__max_depth': 5}",-0.9013878188953164,-0.6107530892134367
fairness/adult_processed.csv,5,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",5.14099645614624,"{'la__n_estimators': 174, 'la__criterion': 'gini', 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.0020374355867509852, 'la__max_depth': 5}",-0.7992838511191742,-0.5737047019066931
fairness/adult_processed.csv,5,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",2.990194320678711,"{'la__n_estimators': 174, 'la__criterion': 'gini', 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.0020374355867509852, 'la__max_depth': 5}",-0.9013878188953164,-0.6107530892134367
fairness/adult_processed.csv,5,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",5.070745944976807,"{'la__n_estimators': 14, 'la__criterion': 'gini', 'la__min_samples_leaf': 4, 'la__min_impurity_decrease': 0.008877943013488068, 'la__max_depth': 2}",-0.7992838511191742,-0.6107530892134367
fairness/adult_processed.csv,5,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",4.9570019245147705,"{'la__n_estimators': 14, 'la__criterion': 'gini', 'la__min_samples_leaf': 4, 'la__min_impurity_decrease': 0.008877943013488068, 'la__max_depth': 2}",-0.9013878188953164,-0.6107530892134367
fairness/adult_processed.csv,6,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",13.040835618972778,"{'la__n_estimators': 176, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.0008707220795000504, 'la__max_depth': 11, 'la__criterion': 'gini'}",-0.7992838511188347,-0.5737047019066931
fairness/adult_processed.csv,6,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",6.6349852085113525,"{'la__criterion': 'entropy', 'la__max_depth': 17, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 4, 'la__n_estimators': 170}",-0.799279246329006,-0.6107530892134367
fairness/adult_processed.csv,6,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",6.446842908859253,"{'la__criterion': 'entropy', 'la__max_depth': 17, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 4, 'la__n_estimators': 170}",-0.9013878188949771,-0.6107530892134367
fairness/adult_processed.csv,6,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.438004732131958,"{'la__n_estimators': 27, 'la__criterion': 'entropy', 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.029068157652723484, 'la__max_depth': 15}",-0.9013878188949771,-0.6107530892134367
fairness/adult_processed.csv,6,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",5.662999868392944,"{'la__n_estimators': 116, 'la__criterion': 'entropy', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.0063280821812644605, 'la__max_depth': 7}",-0.6971798833426924,-0.43186765101345354
fairness/adult_processed.csv,6,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",3.789003610610962,"{'la__n_estimators': 116, 'la__criterion': 'entropy', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.0063280821812644605, 'la__max_depth': 7}",-0.9013878188949771,-0.6107530892134367
fairness/adult_processed.csv,6,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",2.969998836517334,"{'la__n_estimators': 146, 'la__criterion': 'gini', 'la__min_samples_leaf': 4, 'la__min_impurity_decrease': 0.03489325095616569, 'la__max_depth': 3}",-0.7992838511188347,-0.5737047019066931
fairness/adult_processed.csv,6,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",2.901003360748291,"{'la__n_estimators': 146, 'la__criterion': 'gini', 'la__min_samples_leaf': 4, 'la__min_impurity_decrease': 0.03489325095616569, 'la__max_depth': 3}",-0.9013878188949771,-0.6107530892134367
fairness/adult_processed.csv,7,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",11.485188722610474,"{'la__n_estimators': 24, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.002922453464894292, 'la__max_depth': 15, 'la__criterion': 'entropy'}",-0.9013878189240229,-0.6107530892134367
fairness/adult_processed.csv,7,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",3.419222354888916,"{'la__criterion': 'entropy', 'la__max_depth': 20, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 5, 'la__n_estimators': 50}",-0.7992838511478807,-0.6107530892134367
fairness/adult_processed.csv,7,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.5910067558288574,"{'la__criterion': 'entropy', 'la__max_depth': 20, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 5, 'la__n_estimators': 50}",-0.9013878189240229,-0.6107530892134367
fairness/adult_processed.csv,7,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",2.6840531826019287,"{'la__n_estimators': 168, 'la__criterion': 'gini', 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.002924856960117788, 'la__max_depth': 9}",-0.9013878189240229,-0.6107530892134367
fairness/adult_processed.csv,7,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",1.4081435203552246,"{'la__n_estimators': 11, 'la__criterion': 'gini', 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.012873518533671718, 'la__max_depth': 18}",-0.7992884585709418,-0.5213103701134452
fairness/adult_processed.csv,7,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",5.811684846878052,"{'la__n_estimators': 11, 'la__criterion': 'gini', 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.012873518533671718, 'la__max_depth': 18}",-0.9013878189240229,-0.6107530892134367
fairness/adult_processed.csv,7,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",5.652003288269043,"{'la__n_estimators': 161, 'la__criterion': 'entropy', 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.2858674199748445, 'la__max_depth': 15}",-0.7992884585709418,-0.5737047019066931
fairness/adult_processed.csv,7,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",5.824692964553833,"{'la__n_estimators': 161, 'la__criterion': 'entropy', 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.2858674199748445, 'la__max_depth': 15}",-0.9013878189240229,-0.6107530892134367
fairness/adult_processed.csv,8,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",5.420012950897217,"{'la__n_estimators': 39, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.00377243433062376, 'la__max_depth': 10, 'la__criterion': 'gini'}",-0.9013878188952436,-0.6107530892134367
fairness/adult_processed.csv,8,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",4.486005783081055,"{'la__criterion': 'gini', 'la__max_depth': 18, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 8, 'la__n_estimators': 120}",-0.9013878188952436,-0.6107530892134367
fairness/adult_processed.csv,8,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",4.98499870300293,"{'la__n_estimators': 56, 'la__criterion': 'entropy', 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.020142461295975543, 'la__max_depth': 3}",-0.7992884770414521,-0.5737047019066931
fairness/adult_processed.csv,8,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",4.514284610748291,"{'la__n_estimators': 56, 'la__criterion': 'entropy', 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.020142461295975543, 'la__max_depth': 3}",-0.9013878188952436,-0.6107530892134367
fairness/adult_processed.csv,8,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",1.7604382038116455,"{'la__n_estimators': 113, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.001953652140002333, 'la__max_depth': 8}",-0.7992838511191013,-0.5737047019066931
fairness/adult_processed.csv,8,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",0.7160003185272217,"{'la__n_estimators': 113, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.001953652140002333, 'la__max_depth': 8}",-0.9013878188952436,-0.6107530892134367
fairness/adult_processed.csv,8,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",5.657604455947876,"{'la__n_estimators': 141, 'la__criterion': 'gini', 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.004444102411019853, 'la__max_depth': 1}",-0.30281426448774923,-0.4661747327272893
fairness/adult_processed.csv,8,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",3.045419692993164,"{'la__n_estimators': 141, 'la__criterion': 'gini', 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.004444102411019853, 'la__max_depth': 1}",-0.9013878188952436,-0.6107530892134367
fairness/adult_processed.csv,9,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",11.295996189117432,"{'la__n_estimators': 167, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.002229499481314693, 'la__max_depth': 15, 'la__criterion': 'gini'}",-0.6971891272635495,-0.4842619828067015
fairness/adult_processed.csv,9,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",8.094005346298218,"{'la__n_estimators': 167, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.002229499481314693, 'la__max_depth': 15, 'la__criterion': 'gini'}",-0.9013878189243896,-0.6107530892134367
fairness/adult_processed.csv,9,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.341820478439331,"{'la__criterion': 'entropy', 'la__max_depth': 17, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 2, 'la__n_estimators': 60}",-0.7992838511482472,-0.5213103701134452
fairness/adult_processed.csv,9,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",2.0361545085906982,"{'la__criterion': 'entropy', 'la__max_depth': 17, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 2, 'la__n_estimators': 60}",-0.9013878189243896,-0.6107530892134367
fairness/adult_processed.csv,9,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",2.9862136840820312,"{'la__n_estimators': 183, 'la__criterion': 'entropy', 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.06042029505697029, 'la__max_depth': 19}",-0.7992884730939696,-0.5737047019066931
fairness/adult_processed.csv,9,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",2.772987127304077,"{'la__n_estimators': 183, 'la__criterion': 'entropy', 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.06042029505697029, 'la__max_depth': 19}",-0.9013878189243896,-0.6107530892134367
fairness/adult_processed.csv,9,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",2.4477689266204834,"{'la__n_estimators': 157, 'la__criterion': 'entropy', 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.0018682060175753044, 'la__max_depth': 19}",-0.7992792292050919,-0.6107530892134367
fairness/adult_processed.csv,9,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",5.291000127792358,"{'la__n_estimators': 157, 'la__criterion': 'entropy', 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.0018682060175753044, 'la__max_depth': 19}",-0.9013878189243896,-0.6107530892134367
fairness/adult_processed.csv,9,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",4.372498035430908,"{'la__n_estimators': 115, 'la__criterion': 'entropy', 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.061204035500325785, 'la__max_depth': 13}",-0.7992792292050919,-0.6107530892134367
fairness/adult_processed.csv,9,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",4.021744966506958,"{'la__n_estimators': 115, 'la__criterion': 'entropy', 'la__min_samples_leaf': 2, 'la__min_impurity_decrease': 0.061204035500325785, 'la__max_depth': 13}",-0.9013878189243896,-0.6107530892134367
fairness/adult_processed.csv,10,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",2.5919883251190186,"{'la__n_estimators': 179, 'la__min_samples_leaf': 4, 'la__min_impurity_decrease': 0.0061867143746952005, 'la__max_depth': 6, 'la__criterion': 'entropy'}",-0.7992884545969791,-0.5246871870508514
fairness/adult_processed.csv,10,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",5.893675327301025,"{'la__n_estimators': 179, 'la__min_samples_leaf': 4, 'la__min_impurity_decrease': 0.0061867143746952005, 'la__max_depth': 6, 'la__criterion': 'entropy'}",-0.7992838511188183,-0.6276278837618301
fairness/adult_processed.csv,10,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",4.644425868988037,"{'la__n_estimators': 179, 'la__min_samples_leaf': 4, 'la__min_impurity_decrease': 0.0061867143746952005, 'la__max_depth': 6, 'la__criterion': 'entropy'}",-0.9013878188949604,-0.614129906150843
fairness/adult_processed.csv,10,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",7.1995320320129395,"{'la__criterion': 'gini', 'la__max_depth': 3, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 16, 'la__n_estimators': 20}",-0.9013878188949604,-0.614129906150843
fairness/adult_processed.csv,10,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.2489933967590332,"{'la__criterion': 'gini', 'la__max_depth': 3, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 16, 'la__n_estimators': 20}",-0.7992838511188183,-0.6276278837618301
fairness/adult_processed.csv,10,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",2.4045143127441406,"{'la__n_estimators': 76, 'la__criterion': 'entropy', 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.01756572805297377, 'la__max_depth': 8}",-0.9013878188949604,-0.614129906150843
fairness/adult_processed.csv,10,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",3.518005132675171,"{'la__n_estimators': 76, 'la__criterion': 'entropy', 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.01756572805297377, 'la__max_depth': 8}",-0.7992838511188183,-0.6276278837618301
fairness/adult_processed.csv,10,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",2.6019973754882812,"{'la__n_estimators': 95, 'la__criterion': 'entropy', 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.009369682582544408, 'la__max_depth': 12}",-0.7992838511188183,-0.6276278837618301
fairness/adult_processed.csv,10,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",0.6740045547485352,"{'la__n_estimators': 95, 'la__criterion': 'entropy', 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.009369682582544408, 'la__max_depth': 12}",-0.9013878188949604,-0.614129906150843
fairness/adult_processed.csv,10,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",2.424011468887329,"{'la__n_estimators': 165, 'la__criterion': 'entropy', 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.03824425249252891, 'la__max_depth': 11}",-0.9013878188949604,-0.614129906150843
fairness/adult_processed.csv,10,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",2.306999444961548,"{'la__n_estimators': 165, 'la__criterion': 'entropy', 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.03824425249252891, 'la__max_depth': 11}",-0.7992838511188183,-0.6276278837618301
fairness/adult_processed.csv,11,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",1.4740009307861328,"{'la__n_estimators': 114, 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.004536216481443617, 'la__max_depth': 15, 'la__criterion': 'gini'}",-0.7992838511189289,-0.6107530892134367
fairness/adult_processed.csv,11,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",1.8589978218078613,"{'la__n_estimators': 114, 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.004536216481443617, 'la__max_depth': 15, 'la__criterion': 'gini'}",-0.9013878188950711,-0.6107530892134367
