DS,Iteration,PP,DT,AS,LA,PT,PT scoring,Duration,Params,sa,sd
effort/isbsg10.csv,14,none,log,none,rf,moead,"['sa', 'sd']",0.15112876892089844,"{'la__n_estimators': 24, 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.1973741520991283, 'la__max_depth': 13}",0.2266886004474189,0.3442435997548173
effort/isbsg10.csv,14,none,log,none,rf,moead,"['sa', 'sd']",0.14917540550231934,"{'la__n_estimators': 24, 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.1973741520991283, 'la__max_depth': 13}",0.2514672653706259,0.29231366050923124
effort/isbsg10.csv,15,none,log,none,rf,random search,"['sa', 'sd']",0.27218031883239746,"{'la__n_estimators': 20, 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.2892241311197544, 'la__max_depth': 9}",-0.028038772735512384,0.20698896362933975
effort/isbsg10.csv,15,none,log,none,rf,random search,"['sa', 'sd']",0.24214959144592285,"{'la__n_estimators': 20, 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.2892241311197544, 'la__max_depth': 9}",-0.010895290236694532,0.21464169000147262
effort/isbsg10.csv,15,none,log,none,rf,tpe,"['sa', 'sd']",0.10066509246826172,"{'la__max_depth': 6, 'la__min_impurity_decrease': 0.31622776601683794, 'la__min_samples_leaf': 11, 'la__n_estimators': 10}",-0.07106624489728945,0.240493996197945
effort/isbsg10.csv,15,none,log,none,rf,tpe,"['sa', 'sd']",0.09886837005615234,"{'la__max_depth': 6, 'la__min_impurity_decrease': 0.31622776601683794, 'la__min_samples_leaf': 11, 'la__n_estimators': 10}",0.030260260845671592,0.2953822797702073
effort/isbsg10.csv,15,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.21924042701721191,"{'la__n_estimators': 34, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.15070088928317604, 'la__max_depth': 3}",-0.020413069397980953,0.21153028956556996
effort/isbsg10.csv,15,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.2857966423034668,"{'la__n_estimators': 34, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.15070088928317604, 'la__max_depth': 3}",-0.012972085012206614,0.20790244470075062
effort/isbsg10.csv,15,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.19954776763916016,"{'la__n_estimators': 34, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.15070088928317604, 'la__max_depth': 3}",-0.009945860614944624,0.183051529686697
effort/isbsg10.csv,15,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.19736003875732422,"{'la__n_estimators': 34, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.15070088928317604, 'la__max_depth': 3}",-0.005491732279054884,0.18134202123339224
effort/isbsg10.csv,15,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.20115137100219727,"{'la__n_estimators': 34, 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.15070088928317604, 'la__max_depth': 3}",-0.02463405177020017,0.23941753071515218
effort/isbsg10.csv,15,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.1851334571838379,"{'la__n_estimators': 27, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.20464868683249232, 'la__max_depth': 16}",-0.04675593064847401,0.20254112091264687
effort/isbsg10.csv,15,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.17733383178710938,"{'la__n_estimators': 27, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.20464868683249232, 'la__max_depth': 16}",0.007633584528898174,0.23454011694134272
effort/isbsg10.csv,15,none,log,none,rf,moead,"['sa', 'sd']",0.45253968238830566,"{'la__n_estimators': 130, 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.1856421628834481, 'la__max_depth': 2}",-0.025528860374741624,0.2006876484140021
effort/isbsg10.csv,15,none,log,none,rf,moead,"['sa', 'sd']",0.5192105770111084,"{'la__n_estimators': 130, 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.1856421628834481, 'la__max_depth': 2}",-0.01895286805074321,0.19174709296754594
effort/isbsg10.csv,16,none,log,none,rf,random search,"['sa', 'sd']",0.9930105209350586,"{'la__n_estimators': 11, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.3151760098851339, 'la__max_depth': 3}",-0.5062134077501564,-0.04506585836478263
effort/isbsg10.csv,16,none,log,none,rf,random search,"['sa', 'sd']",1.2007005214691162,"{'la__n_estimators': 11, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.3151760098851339, 'la__max_depth': 3}",-0.40381395068688875,-0.15280223230132378
effort/isbsg10.csv,16,none,log,none,rf,random search,"['sa', 'sd']",0.10076737403869629,"{'la__n_estimators': 11, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.3151760098851339, 'la__max_depth': 3}",-0.34471564520080367,-0.16441732267203718
effort/isbsg10.csv,16,none,log,none,rf,random search,"['sa', 'sd']",0.5008907318115234,"{'la__n_estimators': 11, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.3151760098851339, 'la__max_depth': 3}",-0.4813183196575159,-0.1519782037752745
effort/isbsg10.csv,16,none,log,none,rf,random search,"['sa', 'sd']",0.4429965019226074,"{'la__n_estimators': 11, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.3151760098851339, 'la__max_depth': 3}",-0.49750612303568287,-0.0586977315283451
effort/isbsg10.csv,16,none,log,none,rf,random search,"['sa', 'sd']",0.10499978065490723,"{'la__n_estimators': 11, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.3151760098851339, 'la__max_depth': 3}",-0.24201436352891328,-0.17402180986580137
effort/isbsg10.csv,16,none,log,none,rf,tpe,"['sa', 'sd']",0.5071310997009277,"{'la__max_depth': 2, 'la__min_impurity_decrease': 0.0001, 'la__min_samples_leaf': 9, 'la__n_estimators': 10}",-0.5798189422119152,-0.05351968622569181
effort/isbsg10.csv,16,none,log,none,rf,tpe,"['sa', 'sd']",0.2789905071258545,"{'la__max_depth': 2, 'la__min_impurity_decrease': 0.0001, 'la__min_samples_leaf': 9, 'la__n_estimators': 10}",-0.4916582692788068,-0.04308603121370409
effort/isbsg10.csv,16,none,log,none,rf,tpe,"['sa', 'sd']",0.07799077033996582,"{'la__max_depth': 2, 'la__min_impurity_decrease': 0.0001, 'la__min_samples_leaf': 9, 'la__n_estimators': 10}",-0.20516136528831339,-0.15597374894321953
effort/isbsg10.csv,16,none,log,none,rf,tpe,"['sa', 'sd']",0.0789954662322998,"{'la__max_depth': 2, 'la__min_impurity_decrease': 0.0001, 'la__min_samples_leaf': 9, 'la__n_estimators': 10}",-0.2176820656045849,-0.06318570249319164
effort/isbsg10.csv,16,none,log,none,rf,tpe,"['sa', 'sd']",0.1387035846710205,"{'la__max_depth': 2, 'la__min_impurity_decrease': 0.0001, 'la__min_samples_leaf': 9, 'la__n_estimators': 10}",-0.6202086646105228,-0.036670010533266684
effort/isbsg10.csv,16,none,log,none,rf,tpe,"['sa', 'sd']",0.08267426490783691,"{'la__max_depth': 2, 'la__min_impurity_decrease': 0.0001, 'la__min_samples_leaf': 9, 'la__n_estimators': 10}",-0.2090220152731482,-0.14280111963755804
effort/isbsg10.csv,16,none,log,none,rf,tpe,"['sa', 'sd']",0.1307973861694336,"{'la__max_depth': 2, 'la__min_impurity_decrease': 0.0001, 'la__min_samples_leaf': 9, 'la__n_estimators': 10}",-0.8743100813363969,-0.0196636852325492
effort/isbsg10.csv,16,none,log,none,rf,tpe,"['sa', 'sd']",0.23777484893798828,"{'la__max_depth': 2, 'la__min_impurity_decrease': 0.0001, 'la__min_samples_leaf': 9, 'la__n_estimators': 10}",-0.6086734422788111,-0.037468005807066704
effort/isbsg10.csv,16,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.11699938774108887,"{'la__n_estimators': 14, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.2904459425625769, 'la__max_depth': 13}",-0.23757239141165537,-0.15170631959664163
effort/isbsg10.csv,16,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.38512253761291504,"{'la__n_estimators': 14, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.2904459425625769, 'la__max_depth': 13}",-0.4669369433065548,-0.009755943571045611
effort/isbsg10.csv,16,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.11400318145751953,"{'la__n_estimators': 14, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.2904459425625769, 'la__max_depth': 13}",-0.35646044520897546,-0.14908995334263647
effort/isbsg10.csv,16,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.07464313507080078,"{'la__n_estimators': 14, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.2904459425625769, 'la__max_depth': 13}",-0.30701041712755334,-0.0800643382443758
effort/isbsg10.csv,16,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.21934771537780762,"{'la__n_estimators': 14, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.2904459425625769, 'la__max_depth': 13}",-0.4044093892560645,-0.06712784800008212
effort/isbsg10.csv,16,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.24960899353027344,"{'la__n_estimators': 14, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.2904459425625769, 'la__max_depth': 13}",-0.37797035665183054,-0.0739007797127832
effort/isbsg10.csv,16,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.4087345600128174,"{'la__n_estimators': 14, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.2904459425625769, 'la__max_depth': 13}",-0.44792714864267147,-0.053035975670367774
effort/isbsg10.csv,16,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.10081648826599121,"{'la__n_estimators': 14, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.2904459425625769, 'la__max_depth': 13}",-0.45348177622231167,-0.038176846300404674
effort/isbsg10.csv,16,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.2700667381286621,"{'la__n_estimators': 14, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.2904459425625769, 'la__max_depth': 13}",-0.7115772067343575,0.03590318382665943
effort/isbsg10.csv,16,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.8128771781921387,"{'la__n_estimators': 17, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.05515160125329176, 'la__max_depth': 11}",-0.3921924019708515,-0.17218777650853365
effort/isbsg10.csv,16,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.5559725761413574,"{'la__n_estimators': 17, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.05515160125329176, 'la__max_depth': 11}",-0.48025051675589553,-0.028967098455681108
effort/isbsg10.csv,16,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.3398096561431885,"{'la__n_estimators': 17, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.05515160125329176, 'la__max_depth': 11}",-0.38807052308613704,-0.1766684612156018
effort/isbsg10.csv,16,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.13712763786315918,"{'la__n_estimators': 17, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.05515160125329176, 'la__max_depth': 11}",-0.2323837844461774,-0.09940326804024398
effort/isbsg10.csv,16,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.15505528450012207,"{'la__n_estimators': 17, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.05515160125329176, 'la__max_depth': 11}",-0.7233598509262389,-0.012308911980837856
effort/isbsg10.csv,16,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.3400118350982666,"{'la__n_estimators': 17, 'la__min_samples_leaf': 19, 'la__min_impurity_decrease': 0.05515160125329176, 'la__max_depth': 11}",-0.39563107394517066,-0.04586921928105976
effort/isbsg10.csv,16,none,log,none,rf,moead,"['sa', 'sd']",0.44971752166748047,"{'la__n_estimators': 109, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.08532095372709811, 'la__max_depth': 17}",-0.4055261470837535,-0.17023032582017733
effort/isbsg10.csv,16,none,log,none,rf,moead,"['sa', 'sd']",0.4528019428253174,"{'la__n_estimators': 109, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.08532095372709811, 'la__max_depth': 17}",-0.39565099380273294,-0.17441427519709612
effort/isbsg10.csv,16,none,log,none,rf,moead,"['sa', 'sd']",0.48282909393310547,"{'la__n_estimators': 109, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.08532095372709811, 'la__max_depth': 17}",-0.5192368057003298,-0.16593054626657014
effort/isbsg10.csv,16,none,log,none,rf,moead,"['sa', 'sd']",0.4606654644012451,"{'la__n_estimators': 109, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.08532095372709811, 'la__max_depth': 17}",-0.4801375709841557,-0.1671293096084843
effort/isbsg10.csv,16,none,log,none,rf,moead,"['sa', 'sd']",0.4848473072052002,"{'la__n_estimators': 109, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.08532095372709811, 'la__max_depth': 17}",-0.4125643948428671,-0.16969106922692184
effort/isbsg10.csv,16,none,log,none,rf,moead,"['sa', 'sd']",0.4851088523864746,"{'la__n_estimators': 109, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.08532095372709811, 'la__max_depth': 17}",-0.3828545601553607,-0.17779443517795962
effort/isbsg10.csv,16,none,log,none,rf,moead,"['sa', 'sd']",0.42712903022766113,"{'la__n_estimators': 109, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.08532095372709811, 'la__max_depth': 17}",-0.34057826292810234,-0.18983766601146962
effort/isbsg10.csv,16,none,log,none,rf,moead,"['sa', 'sd']",0.430591344833374,"{'la__n_estimators': 109, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.08532095372709811, 'la__max_depth': 17}",-0.4015645401953657,-0.17143588255375863
effort/isbsg10.csv,17,none,log,none,rf,random search,"['sa', 'sd']",1.3309099674224854,"{'la__n_estimators': 131, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.24184231434163267, 'la__max_depth': 18}",0.1629405779018901,0.20743749832784317
effort/isbsg10.csv,17,none,log,none,rf,random search,"['sa', 'sd']",0.2397899627685547,"{'la__n_estimators': 131, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.24184231434163267, 'la__max_depth': 18}",0.15304834614272075,0.21851986898497272
effort/isbsg10.csv,17,none,log,none,rf,random search,"['sa', 'sd']",0.1716151237487793,"{'la__n_estimators': 131, 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.24184231434163267, 'la__max_depth': 18}",0.14286489876660852,0.2211780436763484
effort/isbsg10.csv,17,none,log,none,rf,tpe,"['sa', 'sd']",0.12089967727661133,"{'la__max_depth': 15, 'la__min_impurity_decrease': 0.03162277660168379, 'la__min_samples_leaf': 8, 'la__n_estimators': 10}",0.18146613493655245,0.2421157098221991
effort/isbsg10.csv,17,none,log,none,rf,tpe,"['sa', 'sd']",0.09067130088806152,"{'la__max_depth': 15, 'la__min_impurity_decrease': 0.03162277660168379, 'la__min_samples_leaf': 8, 'la__n_estimators': 10}",0.19082772705810463,0.23039090053187147
effort/isbsg10.csv,17,none,log,none,rf,tpe,"['sa', 'sd']",0.08086752891540527,"{'la__max_depth': 15, 'la__min_impurity_decrease': 0.03162277660168379, 'la__min_samples_leaf': 8, 'la__n_estimators': 10}",0.17579280443667647,0.24376490760536615
effort/isbsg10.csv,17,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.11300897598266602,"{'la__n_estimators': 10, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.12007535283659115, 'la__max_depth': 10}",0.16291516694422786,0.2318952535859183
effort/isbsg10.csv,17,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.08259105682373047,"{'la__n_estimators': 10, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.12007535283659115, 'la__max_depth': 10}",0.13381711976082683,0.23424177511605696
effort/isbsg10.csv,17,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.09448885917663574,"{'la__n_estimators': 10, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.12007535283659115, 'la__max_depth': 10}",0.17668411793531816,0.22580538148903528
effort/isbsg10.csv,17,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.06645894050598145,"{'la__n_estimators': 10, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.12007535283659115, 'la__max_depth': 10}",0.18670686254485133,0.1806804457461388
effort/isbsg10.csv,17,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.09257745742797852,"{'la__n_estimators': 10, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.12007535283659115, 'la__max_depth': 10}",0.18116411752923736,0.19872388428593063
effort/isbsg10.csv,17,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.10273909568786621,"{'la__n_estimators': 10, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.12007535283659115, 'la__max_depth': 10}",0.17086758430937496,0.23118620765561335
effort/isbsg10.csv,17,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.6582915782928467,"{'la__n_estimators': 11, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.1924628994193591, 'la__max_depth': 15}",0.1477475630611787,0.2125471433737179
effort/isbsg10.csv,17,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.6597294807434082,"{'la__n_estimators': 11, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.1924628994193591, 'la__max_depth': 15}",0.1478043196062253,0.20653995843361977
effort/isbsg10.csv,17,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.1269690990447998,"{'la__n_estimators': 11, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.1924628994193591, 'la__max_depth': 15}",0.17620724322358705,0.22312101086555813
effort/isbsg10.csv,17,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.09246206283569336,"{'la__n_estimators': 11, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.1924628994193591, 'la__max_depth': 15}",0.17716897458438713,0.20046394320759625
effort/isbsg10.csv,17,none,log,none,rf,moead,"['sa', 'sd']",0.5718507766723633,"{'la__n_estimators': 131, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.20188119308578464, 'la__max_depth': 5}",0.14422410390880974,0.21118315557167042
effort/isbsg10.csv,17,none,log,none,rf,moead,"['sa', 'sd']",0.5913453102111816,"{'la__n_estimators': 131, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.20188119308578464, 'la__max_depth': 5}",0.14456701819272047,0.2146291393096007
effort/isbsg10.csv,17,none,log,none,rf,moead,"['sa', 'sd']",0.5595030784606934,"{'la__n_estimators': 131, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.20188119308578464, 'la__max_depth': 5}",0.15261517466610705,0.21801436433504237
effort/isbsg10.csv,17,none,log,none,rf,moead,"['sa', 'sd']",0.5411999225616455,"{'la__n_estimators': 131, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.20188119308578464, 'la__max_depth': 5}",0.15898396257969788,0.20480672207936354
effort/isbsg10.csv,17,none,log,none,rf,moead,"['sa', 'sd']",0.5361077785491943,"{'la__n_estimators': 131, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.20188119308578464, 'la__max_depth': 5}",0.14323159037888425,0.2251752228066554
effort/isbsg10.csv,17,none,log,none,rf,moead,"['sa', 'sd']",0.5634222030639648,"{'la__n_estimators': 131, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.20188119308578464, 'la__max_depth': 5}",0.15305003910261508,0.2073222205437733
effort/isbsg10.csv,18,none,log,none,rf,random search,"['sa', 'sd']",1.622318983078003,"{'la__n_estimators': 41, 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.2913514748564783, 'la__max_depth': 16}",0.10056743819539951,0.24456405186851243
effort/isbsg10.csv,18,none,log,none,rf,random search,"['sa', 'sd']",0.6102321147918701,"{'la__n_estimators': 41, 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.2913514748564783, 'la__max_depth': 16}",0.08248428728738852,0.25382449190102346
effort/isbsg10.csv,18,none,log,none,rf,random search,"['sa', 'sd']",0.5564103126525879,"{'la__n_estimators': 41, 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.2913514748564783, 'la__max_depth': 16}",0.09682601314479275,0.25251151489820456
effort/isbsg10.csv,18,none,log,none,rf,random search,"['sa', 'sd']",0.6676290035247803,"{'la__n_estimators': 41, 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.2913514748564783, 'la__max_depth': 16}",0.10519310467195556,0.24376860843278783
effort/isbsg10.csv,18,none,log,none,rf,random search,"['sa', 'sd']",0.3324620723724365,"{'la__n_estimators': 41, 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.2913514748564783, 'la__max_depth': 16}",0.11357922156829267,0.2547918007975565
effort/isbsg10.csv,18,none,log,none,rf,random search,"['sa', 'sd']",0.23580312728881836,"{'la__n_estimators': 41, 'la__min_samples_leaf': 16, 'la__min_impurity_decrease': 0.2913514748564783, 'la__max_depth': 16}",0.07177159376679207,0.31175029831461065
effort/isbsg10.csv,18,none,log,none,rf,tpe,"['sa', 'sd']",0.1562666893005371,"{'la__max_depth': 10, 'la__min_impurity_decrease': 0.001, 'la__min_samples_leaf': 7, 'la__n_estimators': 30}",0.1260403557056058,0.27018608977431313
effort/isbsg10.csv,18,none,log,none,rf,tpe,"['sa', 'sd']",0.08100008964538574,"{'la__max_depth': 10, 'la__min_impurity_decrease': 0.001, 'la__min_samples_leaf': 7, 'la__n_estimators': 30}",0.11963812618903483,0.28973695733010807
effort/isbsg10.csv,18,none,log,none,rf,tpe,"['sa', 'sd']",0.09900069236755371,"{'la__max_depth': 10, 'la__min_impurity_decrease': 0.001, 'la__min_samples_leaf': 7, 'la__n_estimators': 30}",0.12331001482986367,0.2824970191968136
effort/isbsg10.csv,18,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.08053302764892578,"{'la__n_estimators': 10, 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.11003901583005392, 'la__max_depth': 15}",0.1336609890199818,0.2883825916591388
effort/isbsg10.csv,18,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.0966787338256836,"{'la__n_estimators': 10, 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.11003901583005392, 'la__max_depth': 15}",0.11691346461132461,0.3082189707276279
effort/isbsg10.csv,18,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.07649421691894531,"{'la__n_estimators': 10, 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.11003901583005392, 'la__max_depth': 15}",0.16258015441189413,0.27851715217797013
effort/isbsg10.csv,18,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.09056472778320312,"{'la__n_estimators': 10, 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.11003901583005392, 'la__max_depth': 15}",0.12223108113726788,0.2955798877865143
effort/isbsg10.csv,18,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.1738109588623047,"{'la__n_estimators': 33, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.22524520038280285, 'la__max_depth': 1}",0.12018049707892864,0.2833123707209119
effort/isbsg10.csv,18,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.1471261978149414,"{'la__n_estimators': 33, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.22524520038280285, 'la__max_depth': 1}",0.12086361014442601,0.24792270160490756
effort/isbsg10.csv,18,none,log,none,rf,nsga-iii,"['sa', 'sd']",0.151045560836792,"{'la__n_estimators': 33, 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.22524520038280285, 'la__max_depth': 1}",0.11964574822608551,0.29818331891977246
effort/isbsg10.csv,18,none,log,none,rf,moead,"['sa', 'sd']",0.34845566749572754,"{'la__n_estimators': 78, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.01856835455758238, 'la__max_depth': 4}",0.11256271320469265,0.26460585358609867
effort/isbsg10.csv,18,none,log,none,rf,moead,"['sa', 'sd']",0.3419919013977051,"{'la__n_estimators': 78, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.01856835455758238, 'la__max_depth': 4}",0.08237653435710313,0.2657598063626771
effort/isbsg10.csv,18,none,log,none,rf,moead,"['sa', 'sd']",0.3618741035461426,"{'la__n_estimators': 78, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.01856835455758238, 'la__max_depth': 4}",0.11508708493020578,0.26487771772870944
effort/isbsg10.csv,19,none,log,none,rf,random search,"['sa', 'sd']",0.617002010345459,"{'la__n_estimators': 18, 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.09530551520054434, 'la__max_depth': 8}",0.024848585618593953,0.1575109749393746
effort/isbsg10.csv,19,none,log,none,rf,random search,"['sa', 'sd']",0.18199968338012695,"{'la__n_estimators': 18, 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.09530551520054434, 'la__max_depth': 8}",0.08163824129698963,0.08512437253892671
effort/isbsg10.csv,19,none,log,none,rf,random search,"['sa', 'sd']",0.7609999179840088,"{'la__n_estimators': 18, 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.09530551520054434, 'la__max_depth': 8}",-0.019265372313192298,0.17233303537578853
effort/isbsg10.csv,19,none,log,none,rf,random search,"['sa', 'sd']",0.25699758529663086,"{'la__n_estimators': 18, 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.09530551520054434, 'la__max_depth': 8}",-0.30138148089313554,0.2047709111753501
effort/isbsg10.csv,19,none,log,none,rf,tpe,"['sa', 'sd']",0.18973422050476074,"{'la__max_depth': 11, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 5, 'la__n_estimators': 10}",-0.2789608687549574,0.26196654744541314
effort/isbsg10.csv,19,none,log,none,rf,tpe,"['sa', 'sd']",0.10279560089111328,"{'la__max_depth': 11, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 5, 'la__n_estimators': 10}",0.0901742829405157,0.14970262402972384
effort/isbsg10.csv,19,none,log,none,rf,tpe,"['sa', 'sd']",0.28440356254577637,"{'la__max_depth': 11, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 5, 'la__n_estimators': 10}",0.06959011252195871,0.16172466546955944
effort/isbsg10.csv,19,none,log,none,rf,tpe,"['sa', 'sd']",0.21746373176574707,"{'la__max_depth': 11, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 5, 'la__n_estimators': 10}",-0.07929744598790964,0.25282269782425615
effort/isbsg10.csv,19,none,log,none,rf,tpe,"['sa', 'sd']",0.07064414024353027,"{'la__max_depth': 11, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 5, 'la__n_estimators': 10}",0.13840579040150636,0.23219856187233368
effort/isbsg10.csv,19,none,log,none,rf,tpe,"['sa', 'sd']",0.07253336906433105,"{'la__max_depth': 11, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 5, 'la__n_estimators': 10}",-0.3880572277138258,0.2987400447582603
effort/isbsg10.csv,19,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.24989700317382812,"{'la__n_estimators': 44, 'la__min_samples_leaf': 20, 'la__min_impurity_decrease': 0.042281458494333235, 'la__max_depth': 9}",0.07803629599408915,0.10528718616861063
effort/isbsg10.csv,19,none,log,none,rf,nsga-ii,"['sa', 'sd']",0.7252075672149658,"{'la__n_estimators': 44, 'la__min_samples_leaf': 20, 'la__min_impurity_decrease': 0.042281458494333235, 'la__max_depth': 9}",0.020785343016045156,0.20827273238816774
